Rounded Date,Rainfall,OBS DATE,VALUE,Cumulative Daily Rainfall,Event ID,Cumulative Rainfall per Event
2015-10-23 01:00:00,0.0,2015-10-23 00:52:00,0.31,0.0,0,0.0
2015-10-23 13:00:00,0.0,2015-10-23 12:52:00,0.31,0.0,0,0.0
2015-10-24 01:00:00,0.0,2015-10-24 00:52:00,0.31,0.0,0,0.0
2015-10-25 01:00:00,0.0,2015-10-25 00:52:00,0.31,0.0,0,0.0
2015-10-25 13:00:00,0.0,2015-10-25 12:52:00,0.31,0.0,0,0.0
2015-10-26 01:00:00,0.0,2015-10-26 00:52:00,0.31,0.0,0,0.0
2015-10-26 13:00:00,0.0,2015-10-26 12:52:00,0.31,0.0,0,0.0
2015-10-27 01:00:00,0.0,2015-10-27 00:52:00,0.31,0.0,0,0.0
2015-10-27 13:00:00,0.0,2015-10-27 12:52:00,0.31,0.0,0,0.0
2015-10-28 01:00:00,0.0,2015-10-28 00:52:00,0.31,0.0,0,0.0
2015-10-29 13:00:00,0.0,2015-10-29 12:52:00,0.31,0.0,0,0.0
2015-10-30 01:00:00,0.0,2015-10-30 00:52:00,0.31,0.0,0,0.0
2015-10-30 13:00:00,0.0,2015-10-30 12:52:00,0.31,0.0,0,0.0
2015-10-31 13:00:00,0.0,2015-10-31 12:52:00,0.31,0.0,0,0.0
2015-11-01 01:00:00,0.0,2015-11-01 00:52:00,0.31,0.0,0,0.0
2015-11-03 12:00:00,0.0,2015-11-03 11:52:00,1.26,0.0,0,0.0
2015-11-08 12:00:00,0.0,2015-11-08 11:52:00,1.26,0.0,0,0.0
2015-11-08 14:00:00,0.08,2015-11-08 13:33:00,1.34,0.08,1,0.08
2015-11-09 00:00:00,0.0399999999999998,2015-11-08 23:52:00,1.38,0.1199999999999998,2,0.0399999999999998
2015-11-09 10:00:00,0.4700000000000002,2015-11-09 09:32:00,1.5,0.4700000000000002,3,0.4700000000000002
2015-11-09 12:00:00,0.0799999999999998,2015-11-09 11:41:00,1.93,0.55,4,0.0799999999999998
2015-11-09 20:00:00,0.0799999999999998,2015-11-09 20:12:00,1.97,0.6299999999999999,5,0.0799999999999998
2015-11-10 00:00:00,0.0,2015-11-09 23:52:00,2.01,0.6299999999999999,5,0.0799999999999998
2015-11-10 01:00:00,0.04,2015-11-10 01:06:00,2.05,0.04,6,0.04
2015-11-10 12:00:00,0.0,2015-11-10 11:52:00,2.05,0.04,6,0.04
2015-11-14 12:00:00,0.0,2015-11-14 11:53:00,2.05,0.0,6,0.04
2015-12-21 17:00:00,1.7700000000000014,2015-12-21 17:16:00,10.39,1.7700000000000014,7,1.7700000000000014
2015-12-22 02:00:00,1.5399999999999991,2015-12-22 02:24:00,11.93,1.5399999999999991,8,1.5399999999999991
2015-12-22 03:00:00,0.08,2015-12-22 02:47:00,12.01,1.6199999999999992,9,0.08
2015-12-22 04:00:00,0.3100000000000005,2015-12-22 04:07:00,12.32,1.93,10,0.3100000000000005
2015-12-22 06:00:00,0.4399999999999995,2015-12-22 05:38:00,12.64,2.369999999999999,11,0.4399999999999995
2015-12-22 07:00:00,0.0700000000000002,2015-12-22 06:53:00,12.83,2.4399999999999995,12,0.0700000000000002
2015-12-22 09:00:00,0.2400000000000002,2015-12-22 08:51:00,13.07,2.68,13,0.2400000000000002
2015-12-22 10:00:00,0.0399999999999991,2015-12-22 09:45:00,13.11,2.719999999999999,14,0.0399999999999991
2015-12-23 00:00:00,0.08,2015-12-22 23:53:00,13.19,2.799999999999999,15,0.08
2015-12-24 09:00:00,0.120000000000001,2015-12-24 08:54:00,13.31,0.120000000000001,16,0.120000000000001
2015-12-24 16:00:00,0.1199999999999992,2015-12-24 15:52:00,13.43,0.2400000000000002,17,0.1199999999999992
2015-12-26 12:00:00,0.1099999999999994,2015-12-26 11:53:00,13.54,0.1099999999999994,18,0.1099999999999994
2016-01-22 00:00:00,0.0,2016-01-21 23:54:00,26.02,0.0,18,0.1099999999999994
2016-01-22 04:00:00,0.120000000000001,2016-01-22 03:48:00,26.1,0.120000000000001,19,0.120000000000001
2016-01-22 05:00:00,0.1600000000000001,2016-01-22 04:42:00,26.18,0.2800000000000011,20,0.1600000000000001
2016-01-22 06:00:00,0.1999999999999993,2016-01-22 05:41:00,26.34,0.4800000000000004,21,0.1999999999999993
2016-01-22 07:00:00,0.1499999999999985,2016-01-22 06:42:00,26.54,0.629999999999999,22,0.1499999999999985
2016-01-22 08:00:00,0.2000000000000028,2016-01-22 07:45:00,26.73,0.8300000000000018,23,0.2000000000000028
2016-01-22 09:00:00,0.0399999999999991,2016-01-22 09:06:00,26.89,0.870000000000001,24,0.0399999999999991
2016-01-22 10:00:00,0.0799999999999983,2016-01-22 09:30:00,26.93,0.9499999999999992,25,0.0799999999999983
2016-01-22 11:00:00,0.1600000000000001,2016-01-22 10:40:00,27.01,1.1099999999999994,26,0.1600000000000001
2016-01-22 12:00:00,0.2300000000000004,2016-01-22 11:40:00,27.17,1.34,27,0.2300000000000004
2016-01-22 13:00:00,0.1600000000000001,2016-01-22 12:35:00,27.4,1.5,28,0.1600000000000001
2016-01-22 14:00:00,0.1600000000000001,2016-01-22 13:36:00,27.6,1.66,29,0.1600000000000001
2016-01-22 15:00:00,0.1900000000000012,2016-01-22 14:37:00,27.72,1.8500000000000012,30,0.1900000000000012
2016-01-22 16:00:00,0.0799999999999983,2016-01-22 15:46:00,27.91,1.93,31,0.0799999999999983
2016-01-22 22:00:00,0.3200000000000003,2016-01-22 22:17:00,28.23,2.25,32,0.3200000000000003
2016-01-23 00:00:00,0.0399999999999991,2016-01-23 00:29:00,28.31,0.0399999999999991,33,0.0399999999999991
2016-01-23 08:00:00,0.0400000000000027,2016-01-23 08:14:00,28.35,0.0800000000000018,34,0.0400000000000027
2016-01-23 09:00:00,0.0399999999999991,2016-01-23 09:19:00,28.39,0.120000000000001,35,0.0399999999999991
2016-01-23 12:00:00,0.1499999999999985,2016-01-23 12:02:00,28.54,0.2699999999999996,36,0.1499999999999985
2016-01-23 13:00:00,0.0399999999999991,2016-01-23 12:41:00,28.58,0.3099999999999987,37,0.0399999999999991
2016-01-25 12:00:00,0.0,2016-01-25 11:54:00,28.74,0.0,37,0.0399999999999991
2016-01-26 00:00:00,0.0,2016-01-25 23:54:00,28.74,0.0,37,0.0399999999999991
2016-01-27 00:00:00,0.0,2016-01-26 23:54:00,28.74,0.0,37,0.0399999999999991
2016-01-27 12:00:00,0.0,2016-01-27 11:54:00,28.74,0.0,37,0.0399999999999991
2016-01-28 00:00:00,0.0,2016-01-27 23:54:00,28.74,0.0,37,0.0399999999999991
2016-01-28 12:00:00,0.0,2016-01-28 11:54:00,28.74,0.0,37,0.0399999999999991
2016-01-29 12:00:00,0.0,2016-01-29 11:54:00,28.74,0.0,37,0.0399999999999991
2016-01-29 17:00:00,0.0400000000000027,2016-01-29 16:58:00,28.78,0.0400000000000027,38,0.0400000000000027
2016-01-29 20:00:00,0.0399999999999991,2016-01-29 19:47:00,28.82,0.0800000000000018,39,0.0399999999999991
2016-01-29 22:00:00,0.1600000000000001,2016-01-29 21:57:00,28.94,0.240000000000002,40,0.1600000000000001
2016-01-30 12:00:00,0.1099999999999994,2016-01-30 11:54:00,29.09,0.1099999999999994,41,0.1099999999999994
2016-01-31 00:00:00,0.0,2016-01-30 23:54:00,29.09,0.1099999999999994,41,0.1099999999999994
2016-01-31 02:00:00,0.0800000000000018,2016-01-31 01:38:00,29.13,0.0800000000000018,42,0.0800000000000018
2016-01-31 03:00:00,0.0399999999999991,2016-01-31 03:22:00,29.21,0.120000000000001,43,0.0399999999999991
2016-01-31 04:00:00,0.0399999999999991,2016-01-31 04:14:00,29.25,0.1600000000000001,44,0.0399999999999991
2016-01-31 05:00:00,0.0399999999999991,2016-01-31 05:23:00,29.29,0.1999999999999993,45,0.0399999999999991
2016-01-31 06:00:00,0.0399999999999991,2016-01-31 06:04:00,29.33,0.2399999999999984,46,0.0399999999999991
2016-01-31 12:00:00,0.0,2016-01-31 11:54:00,29.33,0.2399999999999984,46,0.0399999999999991
2016-02-01 00:00:00,0.0,2016-01-31 23:54:00,29.33,0.2399999999999984,46,0.0399999999999991
2016-02-01 12:00:00,0.0,2016-02-01 11:54:00,29.33,0.0,46,0.0399999999999991
2016-02-02 00:00:00,0.0,2016-02-01 23:54:00,29.33,0.0,46,0.0399999999999991
2016-02-02 06:00:00,0.0400000000000027,2016-02-02 06:18:00,29.37,0.0400000000000027,47,0.0400000000000027
2016-02-02 07:00:00,0.0799999999999983,2016-02-02 07:05:00,29.41,0.120000000000001,48,0.0799999999999983
2016-02-02 08:00:00,0.0399999999999991,2016-02-02 07:40:00,29.49,0.1600000000000001,49,0.0399999999999991
2016-02-02 10:00:00,0.0800000000000018,2016-02-02 10:21:00,29.57,0.240000000000002,50,0.0800000000000018
2016-02-02 12:00:00,0.0,2016-02-02 11:54:00,29.57,0.240000000000002,50,0.0800000000000018
2016-02-03 00:00:00,0.0,2016-02-02 23:54:00,29.57,0.240000000000002,50,0.0800000000000018
2016-02-03 12:00:00,0.0,2016-02-03 11:54:00,29.57,0.0,50,0.0800000000000018
2016-02-04 12:00:00,0.0,2016-02-04 11:54:00,29.57,0.0,50,0.0800000000000018
2016-02-05 00:00:00,0.0,2016-02-04 23:54:00,29.57,0.0,50,0.0800000000000018
2016-02-05 12:00:00,0.0,2016-02-05 11:54:00,29.57,0.0,50,0.0800000000000018
2016-02-06 00:00:00,0.0,2016-02-05 23:54:00,29.57,0.0,50,0.0800000000000018
2016-02-06 12:00:00,0.0,2016-02-06 11:54:00,29.57,0.0,50,0.0800000000000018
2016-02-07 00:00:00,0.0,2016-02-06 23:54:00,29.57,0.0,50,0.0800000000000018
2016-02-07 12:00:00,0.0,2016-02-07 11:54:00,29.57,0.0,50,0.0800000000000018
2016-02-08 00:00:00,0.0,2016-02-07 23:54:00,29.57,0.0,50,0.0800000000000018
2016-02-08 12:00:00,0.0,2016-02-08 11:54:00,29.57,0.0,50,0.0800000000000018
2016-02-09 00:00:00,0.0,2016-02-08 23:54:00,29.57,0.0,50,0.0800000000000018
2016-02-09 12:00:00,0.0,2016-02-09 11:54:00,29.57,0.0,50,0.0800000000000018
2016-02-10 00:00:00,0.0,2016-02-09 23:54:00,29.57,0.0,50,0.0800000000000018
2016-02-10 12:00:00,0.0,2016-02-10 11:54:00,29.57,0.0,50,0.0800000000000018
2016-02-11 00:00:00,0.0,2016-02-10 23:54:00,29.57,0.0,50,0.0800000000000018
2016-02-11 12:00:00,0.0,2016-02-11 11:54:00,29.57,0.0,50,0.0800000000000018
2016-02-12 00:00:00,0.0,2016-02-11 23:54:00,29.57,0.0,50,0.0800000000000018
2016-02-12 12:00:00,0.0,2016-02-12 11:54:00,29.57,0.0,50,0.0800000000000018
2016-02-13 12:00:00,0.0,2016-02-13 11:54:00,29.57,0.0,50,0.0800000000000018
2016-02-14 00:00:00,0.0,2016-02-13 23:54:00,29.57,0.0,50,0.0800000000000018
2016-02-14 12:00:00,0.0,2016-02-14 11:54:00,29.57,0.0,50,0.0800000000000018
2016-02-16 12:00:00,0.0,2016-02-16 11:54:00,29.57,0.0,50,0.0800000000000018
2016-02-18 03:00:00,0.0399999999999991,2016-02-18 03:21:00,30.79,0.0399999999999991,51,0.0399999999999991
2016-02-18 04:00:00,0.0800000000000018,2016-02-18 03:33:00,30.83,0.120000000000001,52,0.0800000000000018
2016-02-18 09:00:00,0.0399999999999991,2016-02-18 08:59:00,30.91,0.1600000000000001,53,0.0399999999999991
2016-02-18 12:00:00,0.0,2016-02-18 11:54:00,30.91,0.1600000000000001,53,0.0399999999999991
2016-02-19 00:00:00,0.0,2016-02-18 23:54:00,30.91,0.1600000000000001,53,0.0399999999999991
2016-02-19 17:00:00,0.0300000000000011,2016-02-19 16:33:00,30.94,0.0300000000000011,54,0.0300000000000011
2016-02-19 18:00:00,0.0399999999999991,2016-02-19 17:46:00,30.98,0.0700000000000002,55,0.0399999999999991
2016-02-19 20:00:00,0.0399999999999991,2016-02-19 19:45:00,31.02,0.1099999999999994,56,0.0399999999999991
2016-02-20 00:00:00,0.0,2016-02-19 23:54:00,31.02,0.1099999999999994,56,0.0399999999999991
2016-02-20 12:00:00,0.0,2016-02-20 11:54:00,31.02,0.0,56,0.0399999999999991
2016-02-21 00:00:00,0.0,2016-02-20 23:54:00,31.02,0.0,56,0.0399999999999991
2016-02-21 12:00:00,0.0,2016-02-21 11:54:00,31.02,0.0,56,0.0399999999999991
2016-02-22 00:00:00,0.0,2016-02-21 23:54:00,31.02,0.0,56,0.0399999999999991
2016-02-22 12:00:00,0.0,2016-02-22 11:54:00,31.02,0.0,56,0.0399999999999991
2016-02-23 12:00:00,0.0,2016-02-23 11:55:00,31.02,0.0,56,0.0399999999999991
2016-02-24 00:00:00,0.0,2016-02-23 23:55:00,31.02,0.0,56,0.0399999999999991
2016-02-24 12:00:00,0.0,2016-02-24 11:55:00,31.02,0.0,56,0.0399999999999991
2016-02-25 00:00:00,0.0,2016-02-24 23:55:00,31.02,0.0,56,0.0399999999999991
2016-02-25 12:00:00,0.0,2016-02-25 11:55:00,31.02,0.0,56,0.0399999999999991
2016-02-26 00:00:00,0.0,2016-02-25 23:55:00,31.02,0.0,56,0.0399999999999991
2016-02-26 12:00:00,0.0,2016-02-26 11:55:00,31.02,0.0,56,0.0399999999999991
2016-02-27 00:00:00,0.0,2016-02-26 23:55:00,31.02,0.0,56,0.0399999999999991
2016-02-27 12:00:00,0.0,2016-02-27 11:55:00,31.02,0.0,56,0.0399999999999991
2016-02-28 00:00:00,0.0,2016-02-27 23:55:00,31.02,0.0,56,0.0399999999999991
2016-02-28 12:00:00,0.0,2016-02-28 11:55:00,31.02,0.0,56,0.0399999999999991
2016-02-29 00:00:00,0.0,2016-02-28 23:55:00,31.02,0.0,56,0.0399999999999991
2016-02-29 12:00:00,0.0,2016-02-29 11:55:00,31.02,0.0,56,0.0399999999999991
2016-03-01 00:00:00,0.0,2016-02-29 23:55:00,31.02,0.0,56,0.0399999999999991
2016-03-01 12:00:00,0.0,2016-03-01 11:55:00,31.02,0.0,56,0.0399999999999991
2016-03-02 00:00:00,0.0,2016-03-01 23:55:00,31.02,0.0,56,0.0399999999999991
2016-03-03 00:00:00,0.0,2016-03-02 23:55:00,31.02,0.0,56,0.0399999999999991
2016-03-03 12:00:00,0.0,2016-03-03 11:55:00,31.02,0.0,56,0.0399999999999991
2016-03-04 00:00:00,0.0,2016-03-03 23:55:00,31.02,0.0,56,0.0399999999999991
2016-03-04 06:00:00,0.0399999999999991,2016-03-04 05:33:00,31.06,0.0399999999999991,57,0.0399999999999991
2016-03-04 10:00:00,0.0400000000000027,2016-03-04 10:13:00,31.1,0.0800000000000018,58,0.0400000000000027
2016-03-04 12:00:00,0.0,2016-03-04 11:55:00,31.1,0.0800000000000018,58,0.0400000000000027
2016-03-04 13:00:00,0.0399999999999991,2016-03-04 12:54:00,31.14,0.120000000000001,59,0.0399999999999991
2016-03-04 14:00:00,0.3599999999999994,2016-03-04 13:46:00,31.18,0.4800000000000004,60,0.3599999999999994
2016-03-04 15:00:00,0.0700000000000002,2016-03-04 14:44:00,31.54,0.5500000000000007,61,0.0700000000000002
2016-03-04 16:00:00,0.1999999999999993,2016-03-04 15:39:00,31.61,0.75,62,0.1999999999999993
2016-03-04 19:00:00,0.0800000000000018,2016-03-04 19:29:00,31.85,0.8300000000000018,63,0.0800000000000018
2016-03-04 20:00:00,0.0399999999999991,2016-03-04 20:03:00,31.89,0.870000000000001,64,0.0399999999999991
2016-03-04 21:00:00,0.0399999999999991,2016-03-04 20:48:00,31.93,0.91,65,0.0399999999999991
2016-03-04 22:00:00,0.1199999999999974,2016-03-04 21:48:00,31.97,1.0299999999999976,66,0.1199999999999974
2016-03-04 23:00:00,0.1200000000000045,2016-03-04 22:35:00,32.09,1.150000000000002,67,0.1200000000000045
2016-03-05 00:00:00,0.1099999999999994,2016-03-04 23:35:00,32.2,1.2600000000000016,68,0.1099999999999994
2016-03-05 01:00:00,0.1199999999999974,2016-03-05 00:56:00,32.32,0.1199999999999974,69,0.1199999999999974
2016-03-05 02:00:00,0.2000000000000028,2016-03-05 01:33:00,32.48,0.3200000000000003,70,0.2000000000000028
2016-03-05 03:00:00,0.0799999999999983,2016-03-05 02:35:00,32.64,0.3999999999999986,71,0.0799999999999983
2016-03-05 04:00:00,0.0399999999999991,2016-03-05 03:50:00,32.72,0.4399999999999977,72,0.0399999999999991
2016-03-05 05:00:00,0.0399999999999991,2016-03-05 04:35:00,32.76,0.4799999999999969,73,0.0399999999999991
2016-03-05 06:00:00,0.0399999999999991,2016-03-05 05:59:00,32.8,0.519999999999996,74,0.0399999999999991
2016-03-05 07:00:00,0.0300000000000011,2016-03-05 07:13:00,32.83,0.5499999999999972,75,0.0300000000000011
2016-03-05 08:00:00,0.0399999999999991,2016-03-05 07:57:00,32.87,0.5899999999999963,76,0.0399999999999991
2016-03-05 09:00:00,0.240000000000002,2016-03-05 08:31:00,32.91,0.8299999999999983,77,0.240000000000002
2016-03-05 10:00:00,0.240000000000002,2016-03-05 09:42:00,33.15,1.0700000000000005,78,0.240000000000002
2016-03-05 11:00:00,0.269999999999996,2016-03-05 10:36:00,33.39,1.3399999999999963,79,0.269999999999996
2016-03-05 12:00:00,0.0,2016-03-05 11:55:00,33.62,1.3399999999999963,79,0.269999999999996
2016-03-05 13:00:00,0.1200000000000045,2016-03-05 12:35:00,33.74,1.4600000000000009,80,0.1200000000000045
2016-03-05 14:00:00,0.2800000000000011,2016-03-05 13:45:00,33.78,1.740000000000002,81,0.2800000000000011
2016-03-05 15:00:00,0.4299999999999997,2016-03-05 14:31:00,34.06,2.1700000000000017,82,0.4299999999999997
2016-03-05 16:00:00,0.4299999999999997,2016-03-05 15:33:00,34.49,2.6000000000000014,83,0.4299999999999997
2016-03-05 17:00:00,0.3200000000000003,2016-03-05 16:32:00,34.92,2.9200000000000017,84,0.3200000000000003
2016-03-05 18:00:00,0.509999999999998,2016-03-05 17:32:00,35.24,3.43,85,0.509999999999998
2016-03-05 19:00:00,0.4299999999999997,2016-03-05 18:38:00,35.75,3.86,86,0.4299999999999997
2016-03-05 20:00:00,0.4699999999999988,2016-03-05 19:39:00,36.26,4.329999999999998,87,0.4699999999999988
2016-03-05 21:00:00,0.3999999999999986,2016-03-05 20:35:00,36.65,4.729999999999997,88,0.3999999999999986
2016-03-05 22:00:00,0.1900000000000048,2016-03-05 21:35:00,37.09,4.920000000000002,89,0.1900000000000048
2016-03-06 00:00:00,0.0799999999999983,2016-03-05 23:52:00,37.28,5.0,90,0.0799999999999983
2016-03-06 01:00:00,0.0799999999999983,2016-03-06 00:47:00,37.36,0.0799999999999983,91,0.0799999999999983
2016-03-06 02:00:00,0.0399999999999991,2016-03-06 02:30:00,37.4,0.1199999999999974,92,0.0399999999999991
2016-03-06 11:00:00,0.0399999999999991,2016-03-06 11:18:00,37.44,0.1599999999999966,93,0.0399999999999991
2016-03-06 12:00:00,0.0399999999999991,2016-03-06 11:50:00,37.48,0.1999999999999957,94,0.0399999999999991
2016-03-06 19:00:00,0.0800000000000054,2016-03-06 18:37:00,37.52,0.2800000000000011,95,0.0800000000000054
2016-03-06 20:00:00,0.3099999999999951,2016-03-06 19:43:00,37.6,0.5899999999999963,96,0.3099999999999951
2016-03-06 21:00:00,0.3200000000000003,2016-03-06 20:50:00,37.99,0.9099999999999966,97,0.3200000000000003
2016-03-06 22:00:00,0.4299999999999997,2016-03-06 21:33:00,38.23,1.3399999999999963,98,0.4299999999999997
2016-03-06 23:00:00,0.2000000000000028,2016-03-06 22:33:00,38.66,1.5399999999999991,99,0.2000000000000028
2016-03-07 00:00:00,0.509999999999998,2016-03-06 23:41:00,38.9,2.049999999999997,100,0.509999999999998
2016-03-07 01:00:00,0.2000000000000028,2016-03-07 00:41:00,39.37,0.2000000000000028,101,0.2000000000000028
2016-03-07 02:00:00,0.1199999999999974,2016-03-07 01:33:00,39.57,0.3200000000000003,102,0.1199999999999974
2016-03-07 04:00:00,0.0300000000000011,2016-03-07 03:53:00,39.68,0.3500000000000014,103,0.0300000000000011
2016-03-07 05:00:00,0.0799999999999983,2016-03-07 04:48:00,39.72,0.4299999999999997,104,0.0799999999999983
2016-03-07 07:00:00,0.0399999999999991,2016-03-07 06:38:00,39.8,0.4699999999999988,105,0.0399999999999991
2016-03-07 08:00:00,0.0400000000000062,2016-03-07 07:34:00,39.84,0.5100000000000051,106,0.0400000000000062
2016-03-07 12:00:00,0.0799999999999983,2016-03-07 11:55:00,39.88,0.5900000000000034,107,0.0799999999999983
2016-03-08 12:00:00,0.0,2016-03-08 11:55:00,39.92,0.0,107,0.0799999999999983
2016-03-08 19:00:00,0.0399999999999991,2016-03-08 19:13:00,39.96,0.0399999999999991,108,0.0399999999999991
2016-03-09 00:00:00,0.0,2016-03-08 23:55:00,39.96,0.0399999999999991,108,0.0399999999999991
2016-03-09 05:00:00,0.0399999999999991,2016-03-09 05:22:00,40.0,0.0399999999999991,109,0.0399999999999991
2016-03-09 07:00:00,0.0399999999999991,2016-03-09 06:32:00,40.04,0.0799999999999983,110,0.0399999999999991
2016-03-09 12:00:00,0.0399999999999991,2016-03-09 11:55:00,40.08,0.1199999999999974,111,0.0399999999999991
2016-03-10 00:00:00,0.0,2016-03-09 23:55:00,40.08,0.1199999999999974,111,0.0399999999999991
2016-03-10 12:00:00,0.0,2016-03-10 11:55:00,40.08,0.0,111,0.0399999999999991
2016-03-10 16:00:00,0.0799999999999983,2016-03-10 15:39:00,40.12,0.0799999999999983,112,0.0799999999999983
2016-03-10 17:00:00,0.0800000000000054,2016-03-10 16:39:00,40.2,0.1600000000000037,113,0.0800000000000054
2016-03-10 18:00:00,0.0399999999999991,2016-03-10 17:43:00,40.28,0.2000000000000028,114,0.0399999999999991
2016-03-10 19:00:00,0.0300000000000011,2016-03-10 18:38:00,40.31,0.2300000000000039,115,0.0300000000000011
2016-03-11 00:00:00,0.0399999999999991,2016-03-10 23:55:00,40.35,0.2700000000000031,116,0.0399999999999991
2016-03-11 06:00:00,0.0799999999999983,2016-03-11 06:15:00,40.43,0.0799999999999983,117,0.0799999999999983
2016-03-11 07:00:00,0.240000000000002,2016-03-11 06:48:00,40.51,0.3200000000000003,118,0.240000000000002
2016-03-11 08:00:00,0.2399999999999948,2016-03-11 07:37:00,40.71,0.5599999999999952,119,0.2399999999999948
2016-03-11 09:00:00,0.3100000000000023,2016-03-11 08:34:00,40.94,0.8699999999999974,120,0.3100000000000023
2016-03-11 10:00:00,0.0399999999999991,2016-03-11 09:37:00,41.26,0.9099999999999966,121,0.0399999999999991
2016-03-11 11:00:00,0.1200000000000045,2016-03-11 10:48:00,41.34,1.0300000000000011,122,0.1200000000000045
2016-03-11 12:00:00,0.0799999999999983,2016-03-11 11:32:00,41.42,1.1099999999999994,123,0.0799999999999983
2016-03-11 17:00:00,0.2299999999999968,2016-03-11 16:50:00,41.57,1.3399999999999963,124,0.2299999999999968
2016-03-11 18:00:00,0.1200000000000045,2016-03-11 17:58:00,41.77,1.4600000000000009,125,0.1200000000000045
2016-03-11 19:00:00,0.1599999999999966,2016-03-11 18:57:00,41.89,1.6199999999999974,126,0.1599999999999966
2016-03-11 20:00:00,0.1200000000000045,2016-03-11 19:36:00,42.01,1.740000000000002,127,0.1200000000000045
2016-03-11 21:00:00,0.0399999999999991,2016-03-11 21:28:00,42.13,1.7800000000000011,128,0.0399999999999991
2016-03-11 22:00:00,0.0399999999999991,2016-03-11 22:28:00,42.17,1.8200000000000005,129,0.0399999999999991
2016-03-12 00:00:00,0.0,2016-03-11 23:55:00,42.17,1.8200000000000005,129,0.0399999999999991
2016-03-12 09:00:00,0.0300000000000011,2016-03-12 08:39:00,42.2,0.0300000000000011,130,0.0300000000000011
2016-03-12 12:00:00,0.0799999999999983,2016-03-12 11:35:00,42.24,0.1099999999999994,131,0.0799999999999983
2016-03-12 13:00:00,0.0399999999999991,2016-03-12 13:15:00,42.32,0.1499999999999985,132,0.0399999999999991
2016-03-12 15:00:00,0.1199999999999974,2016-03-12 14:36:00,42.36,0.269999999999996,133,0.1199999999999974
2016-03-12 16:00:00,0.1600000000000037,2016-03-12 15:34:00,42.48,0.4299999999999997,134,0.1600000000000037
2016-03-12 17:00:00,0.1999999999999957,2016-03-12 16:42:00,42.68,0.6299999999999955,135,0.1999999999999957
2016-03-12 18:00:00,0.1900000000000048,2016-03-12 17:34:00,42.83,0.8200000000000003,136,0.1900000000000048
2016-03-12 19:00:00,0.1999999999999957,2016-03-12 18:36:00,43.03,1.019999999999996,137,0.1999999999999957
2016-03-12 20:00:00,0.1600000000000037,2016-03-12 19:45:00,43.23,1.1799999999999995,138,0.1600000000000037
2016-03-12 21:00:00,0.1899999999999977,2016-03-12 20:33:00,43.39,1.3699999999999974,139,0.1899999999999977
2016-03-12 22:00:00,0.2000000000000028,2016-03-12 21:45:00,43.62,1.5700000000000005,140,0.2000000000000028
2016-03-12 23:00:00,0.3200000000000003,2016-03-12 22:33:00,43.86,1.8900000000000008,141,0.3200000000000003
2016-03-13 00:00:00,0.1099999999999994,2016-03-12 23:32:00,44.09,2.0,142,0.1099999999999994
2016-03-13 01:00:00,0.0799999999999983,2016-03-13 00:44:00,44.21,0.0799999999999983,143,0.0799999999999983
2016-03-13 03:00:00,0.0399999999999991,2016-03-13 03:21:00,44.29,0.1199999999999974,144,0.0399999999999991
2016-03-13 05:00:00,0.0399999999999991,2016-03-13 05:21:00,44.33,0.1599999999999966,145,0.0399999999999991
2016-03-13 06:00:00,0.1600000000000037,2016-03-13 05:33:00,44.37,0.3200000000000003,146,0.1600000000000037
2016-03-13 07:00:00,0.1899999999999977,2016-03-13 06:47:00,44.61,0.509999999999998,147,0.1899999999999977
2016-03-13 08:00:00,0.3999999999999986,2016-03-13 07:32:00,44.72,0.9099999999999966,148,0.3999999999999986
2016-03-13 09:00:00,0.2300000000000039,2016-03-13 08:32:00,45.12,1.1400000000000006,149,0.2300000000000039
2016-03-13 10:00:00,0.2399999999999948,2016-03-13 09:40:00,45.51,1.3799999999999957,150,0.2399999999999948
2016-03-13 11:00:00,0.0400000000000062,2016-03-13 11:17:00,45.59,1.4200000000000017,151,0.0400000000000062
2016-03-13 12:00:00,0.0399999999999991,2016-03-13 11:56:00,45.63,1.4600000000000009,152,0.0399999999999991
2016-03-13 13:00:00,0.0399999999999991,2016-03-13 12:55:00,45.63,1.5,153,0.0399999999999991
2016-03-13 14:00:00,0.1199999999999974,2016-03-13 13:47:00,45.71,1.6199999999999974,154,0.1199999999999974
2016-03-13 15:00:00,0.1899999999999977,2016-03-13 14:54:00,45.87,1.8099999999999952,155,0.1899999999999977
2016-03-13 16:00:00,0.0800000000000054,2016-03-13 15:33:00,46.02,1.8900000000000008,156,0.0800000000000054
2016-03-13 17:00:00,0.1999999999999957,2016-03-13 16:39:00,46.1,2.0899999999999963,157,0.1999999999999957
2016-03-13 18:00:00,0.1200000000000045,2016-03-13 17:36:00,46.3,2.210000000000001,158,0.1200000000000045
2016-03-13 19:00:00,0.1599999999999966,2016-03-13 18:32:00,46.42,2.369999999999997,159,0.1599999999999966
2016-03-13 20:00:00,0.1499999999999985,2016-03-13 19:30:00,46.57,2.519999999999996,160,0.1499999999999985
2016-03-13 22:00:00,0.0399999999999991,2016-03-13 21:56:00,46.73,2.559999999999995,161,0.0399999999999991
2016-03-14 00:00:00,0.1600000000000037,2016-03-14 00:28:00,46.89,0.1600000000000037,162,0.1600000000000037
2016-03-14 01:00:00,0.0399999999999991,2016-03-14 01:27:00,46.93,0.2000000000000028,163,0.0399999999999991
2016-03-14 13:00:00,0.0,2016-03-14 12:55:00,46.93,0.2000000000000028,163,0.0399999999999991
